student_id,nom,prenom,genre,institution_id,institution_name,programme,niveau,annee_inscription,ville_origine,boursier,moyenne_s1,moyenne_s2,nb_absences_s1,nb_absences_s2,statut,annee_academique
ETU-73771348,Baccouche,Mohamed,M,UCAR-IHEC,Institut des Hautes Etudes Commerciales de Carthage,Expertise Comptable,L1,2021,Monastir,Non,15.43,16.46,0,1,actif,2023-2024
ETU-79D4AEC6,Trabelsi,Sami,M,UCAR-IHEC,Institut des Hautes Etudes Commerciales de Carthage,Management,M1,2022,Tunis,Non,7.87,9.64,3,4,actif,2023-2024
ETU-86EB483C,Ben Ali,Adam,M,UCAR-IHEC,Institut des Hautes Etudes Commerciales de Carthage,Expertise Comptable,L2,2023,Manouba,Non,16.63,18.02,3,1,actif,2023-2024
ETU-10D43B40,Hamdi,Sarra,F,UCAR-IHEC,Institut des Hautes Etudes Commerciales de Carthage,Expertise Comptable,L2,2022,Manouba,Non,13.53,15.08,5,0,actif,2023-2024
ETU-F46E4D24,Mzoughi,Adam,M,UCAR-IHEC,Institut des Hautes Etudes Commerciales de Carthage,Expertise Comptable,M2,2020,Ben Arous,Non,10.63,12.43,0,2,actif,2023-2024
ETU-88B84054,Aloui,Maissa,F,UCAR-IHEC,Institut des Hautes Etudes Commerciales de Carthage,Marketing,M1,2020,Tunis,Non,13.62,12.57,0,2,actif,2023-2024
ETU-3BFC5BD6,Hamdi,Lina,F,UCAR-IHEC,Institut des Hautes Etudes Commerciales de Carthage,Marketing,M2,2022,Manouba,Non,7.02,5.62,11,9,actif,2023-2024
ETU-ABB7A897,Ben Ali,Khaled,M,UCAR-IHEC,Institut des Hautes Etudes Commerciales de Carthage,Finance,L3,2024,Sousse,Non,14.28,13.38,8,11,diplome,2023-2024
ETU-A043A605,Zouaghi,Salma,F,UCAR-IHEC,Institut des Hautes Etudes Commerciales de Carthage,Management,L1,2023,Manouba,Non,3.73,2.76,21,10,abandonne,2023-2024
ETU-4AE80291,Khlifi,Lina,F,UCAR-IHEC,Institut des Hautes Etudes Commerciales de Carthage,Management,L3,2022,Manouba,Non,9.79,10.74,8,6,actif,2023-2024
ETU-E51BD4C1,Sfaxi,Adam,M,UCAR-IHEC,Institut des Hautes Etudes Commerciales de Carthage,Expertise Comptable,L3,2024,Ariana,Non,3.7,5.54,29,30,abandonne,2023-2024
ETU-428F1736,Belhaj,Nizar,M,UCAR-IHEC,Institut des Hautes Etudes Commerciales de Carthage,Finance,L3,2020,Zaghouan,Oui,5.35,3.92,34,14,actif,2023-2024
ETU-D631642E,Mzoughi,Rami,M,UCAR-IHEC,Institut des Hautes Etudes Commerciales de Carthage,Expertise Comptable,L3,2024,Nabeul,Non,7.72,6.78,7,3,actif,2023-2024
ETU-894CF503,Ayari,Hedi,M,UCAR-IHEC,Institut des Hautes Etudes Commerciales de Carthage,Management,L2,2024,Sousse,Non,8.79,8.57,12,3,actif,2023-2024
ETU-DBF3926F,Zouaghi,Hedi,M,UCAR-IHEC,Institut des Hautes Etudes Commerciales de Carthage,Expertise Comptable,L1,2022,Nabeul,Non,8.33,9.85,12,3,actif,2023-2024
ETU-642A3586,Zouaghi,Tarek,M,UCAR-IHEC,Institut des Hautes Etudes Commerciales de Carthage,Marketing,L2,2022,Ariana,Non,12.35,13.3,6,8,actif,2023-2024
ETU-D4FAD36F,Belhaj,Yassine,M,UCAR-IHEC,Institut des Hautes Etudes Commerciales de Carthage,Expertise Comptable,M1,2021,Sousse,Non,13.59,12.45,11,0,actif,2023-2024
ETU-F32F2EDF,Khemiri,Hamza,M,UCAR-IHEC,Institut des Hautes Etudes Commerciales de Carthage,Expertise Comptable,L1,2022,Manouba,Non,13.54,14.01,8,6,actif,2023-2024
ETU-D595F51A,Ben Ali,Ines,F,UCAR-IHEC,Institut des Hautes Etudes Commerciales de Carthage,Finance,L1,2024,Zaghouan,Non,10.58,10.23,0,1,actif,2023-2024
ETU-0B2E902B,Hamdi,Yassine,M,UCAR-IHEC,Institut des Hautes Etudes Commerciales de Carthage,Finance,M1,2022,Bizerte,Non,5.15,3.84,42,16,actif,2023-2024
ETU-B93D5546,Khemiri,Hajer,F,UCAR-IHEC,Institut des Hautes Etudes Commerciales de Carthage,Management,L1,2020,Manouba,Oui,16.49,17.56,12,12,actif,2023-2024
ETU-B393EE54,Khlifi,Lina,F,UCAR-IHEC,Institut des Hautes Etudes Commerciales de Carthage,Finance,M1,2020,Tunis,Non,12.18,12.12,9,3,actif,2023-2024
ETU-05EA75EF,Oueslati,Asma,F,UCAR-IHEC,Institut des Hautes Etudes Commerciales de Carthage,Management,L1,2021,Tunis,Oui,8.13,9.77,4,4,actif,2023-2024
ETU-9D25A971,Aloui,Yassine,M,UCAR-IHEC,Institut des Hautes Etudes Commerciales de Carthage,Finance,M1,2023,Monastir,Non,16.77,15.39,11,3,actif,2023-2024
ETU-6B60F4C4,Zouaghi,Khaled,M,UCAR-IHEC,Institut des Hautes Etudes Commerciales de Carthage,Expertise Comptable,M1,2023,Tunis,Non,11.66,11.83,9,10,actif,2023-2024
ETU-B8E47AEB,Khlifi,Fatma,F,UCAR-IHEC,Institut des Hautes Etudes Commerciales de Carthage,Expertise Comptable,M1,2022,Tunis,Non,14.94,15.96,8,8,actif,2023-2024
ETU-0506B0DF,Trabelsi,Sarra,F,UCAR-IHEC,Institut des Hautes Etudes Commerciales de Carthage,Finance,L2,2020,Ben Arous,Non,7.6,7.92,4,3,actif,2023-2024
ETU-A5666C18,Dridi,Rania,F,UCAR-IHEC,Institut des Hautes Etudes Commerciales de Carthage,Expertise Comptable,M2,2022,Zaghouan,Non,16.33,17.33,8,8,actif,2023-2024
ETU-A9CA5F95,Hamdi,Rania,F,UCAR-IHEC,Institut des Hautes Etudes Commerciales de Carthage,Expertise Comptable,L1,2024,Tunis,Non,8.79,8.32,4,2,actif,2023-2024
ETU-E9D8240F,Jebali,Nour,F,UCAR-IHEC,Institut des Hautes Etudes Commerciales de Carthage,Expertise Comptable,L1,2023,Tunis,Non,15.93,16.14,2,2,actif,2023-2024
ETU-8E4CC551,Dridi,Hamza,M,UCAR-IHEC,Institut des Hautes Etudes Commerciales de Carthage,Marketing,L3,2022,Sousse,Non,9.64,9.18,7,1,actif,2023-2024
ETU-51EBA53D,Dridi,Sarra,F,UCAR-INSAT,Institut National des Sciences Appliquées et de Technologie,Réseaux et Télécoms,M2,2022,Ben Arous,Non,11.35,10.73,11,10,actif,2023-2024
ETU-C0754FF3,Jebali,Mohamed,M,UCAR-INSAT,Institut National des Sciences Appliquées et de Technologie,Chimie Industrielle,M1,2023,Zaghouan,Oui,12.64,14.05,7,10,actif,2023-2024
ETU-1D63AA4A,Khlifi,Hajer,F,UCAR-INSAT,Institut National des Sciences Appliquées et de Technologie,Biologie Industrielle,L3,2022,Monastir,Non,15.15,14.11,12,9,diplome,2023-2024
ETU-018EEF38,Belhaj,Mariem,F,UCAR-INSAT,Institut National des Sciences Appliquées et de Technologie,Réseaux et Télécoms,L2,2020,Ariana,Oui,9.1,9.69,0,0,actif,2023-2024
ETU-94CBF8C6,Mzoughi,Maissa,F,UCAR-INSAT,Institut National des Sciences Appliquées et de Technologie,Réseaux et Télécoms,L3,2023,Manouba,Non,9.94,8.75,8,2,actif,2023-2024
ETU-BC703A74,Mzoughi,Fatma,F,UCAR-INSAT,Institut National des Sciences Appliquées et de Technologie,Réseaux et Télécoms,L2,2020,Monastir,Non,7.46,6.87,10,0,actif,2023-2024
ETU-9D3FB189,Ayari,Anis,M,UCAR-INSAT,Institut National des Sciences Appliquées et de Technologie,Biologie Industrielle,M1,2020,Nabeul,Non,12.88,11.84,0,3,actif,2023-2024
ETU-C85479DE,Ayari,Bilel,M,UCAR-INSAT,Institut National des Sciences Appliquées et de Technologie,Réseaux et Télécoms,M1,2024,Ariana,Oui,3.39,2.59,15,0,actif,2023-2024
ETU-FF6263DF,Khemiri,Anis,M,UCAR-INSAT,Institut National des Sciences Appliquées et de Technologie,Réseaux et Télécoms,M1,2022,Ben Arous,Non,16.63,17.29,6,2,actif,2023-2024
ETU-78EF0D8C,Ben Ali,Asma,F,UCAR-INSAT,Institut National des Sciences Appliquées et de Technologie,Chimie Industrielle,L1,2023,Sfax,Oui,16.07,14.87,3,5,actif,2023-2024
ETU-1D213438,Ben Ali,Anis,M,UCAR-INSAT,Institut National des Sciences Appliquées et de Technologie,Génie Logiciel,M2,2021,Ben Arous,Non,9.24,10.48,10,8,actif,2023-2024
ETU-6B7535B7,Hamdi,Asma,F,UCAR-INSAT,Institut National des Sciences Appliquées et de Technologie,Biologie Industrielle,L1,2024,Nabeul,Oui,7.6,7.91,2,4,actif,2023-2024
ETU-4BFF33F4,Zouaghi,Rim,F,UCAR-INSAT,Institut National des Sciences Appliquées et de Technologie,Réseaux et Télécoms,L1,2022,Monastir,Non,14.39,15.57,11,9,actif,2023-2024
ETU-E665476C,Mansouri,Yassine,M,UCAR-INSAT,Institut National des Sciences Appliquées et de Technologie,Biologie Industrielle,M2,2024,Sfax,Non,12.31,13.34,2,1,actif,2023-2024
ETU-DA9290CD,Gafsi,Salma,F,UCAR-INSAT,Institut National des Sciences Appliquées et de Technologie,Biologie Industrielle,M1,2024,Sousse,Non,15.17,15.27,10,7,actif,2023-2024
ETU-E8E0BB4B,Mzoughi,Rania,F,UCAR-INSAT,Institut National des Sciences Appliquées et de Technologie,Biologie Industrielle,L1,2023,Ariana,Non,10.45,12.18,3,1,actif,2023-2024
ETU-CD523690,Ayari,Tarek,M,UCAR-INSAT,Institut National des Sciences Appliquées et de Technologie,Génie Logiciel,L1,2022,Nabeul,Non,7.1,7.57,9,8,actif,2023-2024
ETU-30B2D95A,Aloui,Asma,F,UCAR-INSAT,Institut National des Sciences Appliquées et de Technologie,Génie Logiciel,L2,2024,Ben Arous,Oui,9.87,9.35,9,11,actif,2023-2024
ETU-B697924C,Khemiri,Nizar,M,UCAR-INSAT,Institut National des Sciences Appliquées et de Technologie,Biologie Industrielle,L1,2022,Sousse,Oui,9.59,8.44,2,2,actif,2023-2024
ETU-B4BE9F6F,Belhaj,Amira,F,UCAR-INSAT,Institut National des Sciences Appliquées et de Technologie,Chimie Industrielle,L2,2023,Monastir,Oui,17.26,16.77,10,8,actif,2023-2024
ETU-6ACDBC75,Khemiri,Mehdi,M,UCAR-INSAT,Institut National des Sciences Appliquées et de Technologie,Chimie Industrielle,M2,2020,Bizerte,Non,11.64,11.79,9,5,actif,2023-2024
ETU-CEC77044,Gafsi,Khaled,M,UCAR-INSAT,Institut National des Sciences Appliquées et de Technologie,Chimie Industrielle,M1,2024,Ariana,Non,10.77,11.49,6,6,actif,2023-2024
ETU-AD1D0AA6,Hamdi,Tarek,M,UCAR-INSAT,Institut National des Sciences Appliquées et de Technologie,Biologie Industrielle,L1,2020,Bizerte,Non,12.79,13.99,2,5,actif,2023-2024
ETU-E252299D,Jebali,Bilel,M,UCAR-INSAT,Institut National des Sciences Appliquées et de Technologie,Réseaux et Télécoms,M2,2024,Ben Arous,Non,12.62,12.57,10,3,actif,2023-2024
ETU-40D4B695,Oueslati,Bilel,M,UCAR-INSAT,Institut National des Sciences Appliquées et de Technologie,Biologie Industrielle,M1,2020,Tunis,Non,8.93,9.58,9,2,actif,2023-2024
ETU-BFC956BB,Chaari,Mariem,F,UCAR-INSAT,Institut National des Sciences Appliquées et de Technologie,Biologie Industrielle,L2,2023,Manouba,Non,10.84,11.02,4,5,actif,2023-2024
ETU-846D997A,Mzoughi,Khaled,M,UCAR-INSAT,Institut National des Sciences Appliquées et de Technologie,Réseaux et Télécoms,M2,2023,Monastir,Non,16.9,16.6,5,2,actif,2023-2024
ETU-27B057C5,Khemiri,Tarek,M,UCAR-INSAT,Institut National des Sciences Appliquées et de Technologie,Chimie Industrielle,M2,2020,Ariana,Non,8.78,7.57,6,0,actif,2023-2024
ETU-8FBABCF6,Jebali,Salma,F,UCAR-INSAT,Institut National des Sciences Appliquées et de Technologie,Réseaux et Télécoms,L2,2020,Bizerte,Non,17.07,17.23,11,11,actif,2023-2024
ETU-57FC3F7C,Mzoughi,Rania,F,UCAR-INSAT,Institut National des Sciences Appliquées et de Technologie,Réseaux et Télécoms,L3,2020,Sfax,Non,10.49,9.01,5,7,diplome,2023-2024
ETU-34FC3190,Ayari,Rim,F,UCAR-INSAT,Institut National des Sciences Appliquées et de Technologie,Réseaux et Télécoms,L2,2023,Zaghouan,Non,16.03,15.16,10,4,actif,2023-2024
ETU-46D9CB29,Baccouche,Mehdi,M,UCAR-INSAT,Institut National des Sciences Appliquées et de Technologie,Chimie Industrielle,L2,2020,Zaghouan,Non,9.78,8.53,4,1,actif,2023-2024
ETU-8EDF356D,Chaari,Sirine,F,UCAR-INSAT,Institut National des Sciences Appliquées et de Technologie,Biologie Industrielle,M2,2022,Ariana,Non,9.78,10.59,6,5,actif,2023-2024
ETU-8138E56D,Aloui,Ines,F,UCAR-INSAT,Institut National des Sciences Appliquées et de Technologie,Biologie Industrielle,L2,2021,Tunis,Non,5.81,6.24,30,26,actif,2023-2024
ETU-9B7C3964,Mansouri,Mohamed,M,UCAR-ISSATM,Institut Supérieur des Sciences Appliquées et de la Technologie de Mateur,Licence,L1,2020,Sousse,Non,15.21,13.73,1,2,actif,2023-2024
ETU-38D07A0F,Ayari,Maissa,F,UCAR-ISSATM,Institut Supérieur des Sciences Appliquées et de la Technologie de Mateur,Cycle Ingénieur,M1,2023,Bizerte,Non,13.11,11.61,11,4,actif,2023-2024
ETU-D79A9ACE,Mzoughi,Tarek,M,UCAR-ISSATM,Institut Supérieur des Sciences Appliquées et de la Technologie de Mateur,Cycle Ingénieur,L2,2021,Bizerte,Non,13.3,12.26,5,3,actif,2023-2024
ETU-03ADCB9B,Mzoughi,Lina,F,UCAR-ISSATM,Institut Supérieur des Sciences Appliquées et de la Technologie de Mateur,Doctorat,M1,2024,Ben Arous,Non,13.66,15.44,7,6,actif,2023-2024
ETU-35368392,Hamdi,Tarek,M,UCAR-ISSATM,Institut Supérieur des Sciences Appliquées et de la Technologie de Mateur,Doctorat,M1,2020,Ben Arous,Non,7.54,6.36,4,0,actif,2023-2024
ETU-CF005FD9,Ben Ali,Mohamed,M,UCAR-ISSATM,Institut Supérieur des Sciences Appliquées et de la Technologie de Mateur,Licence,M2,2023,Tunis,Non,9.85,11.36,12,3,actif,2023-2024
ETU-034B8F75,Trabelsi,Mariem,F,UCAR-ISSATM,Institut Supérieur des Sciences Appliquées et de la Technologie de Mateur,Licence,L3,2024,Nabeul,Non,9.95,11.85,0,1,actif,2023-2024
ETU-E722E158,Baccouche,Tarek,M,UCAR-ISSATM,Institut Supérieur des Sciences Appliquées et de la Technologie de Mateur,Licence,M1,2022,Sfax,Non,15.83,16.92,8,2,actif,2023-2024
ETU-E4B396F4,Trabelsi,Lina,F,UCAR-ISSATM,Institut Supérieur des Sciences Appliquées et de la Technologie de Mateur,Licence,L1,2024,Ben Arous,Oui,17.14,16.4,12,12,actif,2023-2024
ETU-C0598170,Khemiri,Rami,M,UCAR-ISSATM,Institut Supérieur des Sciences Appliquées et de la Technologie de Mateur,Master,L1,2022,Nabeul,Oui,12.25,10.91,5,5,actif,2023-2024
ETU-0E8D07E6,Khlifi,Maissa,F,UCAR-ISSATM,Institut Supérieur des Sciences Appliquées et de la Technologie de Mateur,Master,L2,2021,Manouba,Oui,11.68,11.27,3,5,actif,2023-2024
ETU-88E029B5,Mzoughi,Hajer,F,UCAR-ISSATM,Institut Supérieur des Sciences Appliquées et de la Technologie de Mateur,Doctorat,L3,2023,Zaghouan,Oui,10.79,12.78,7,5,actif,2023-2024
ETU-25618CA5,Sfaxi,Asma,F,UCAR-ISSATM,Institut Supérieur des Sciences Appliquées et de la Technologie de Mateur,Master,M2,2023,Sousse,Non,10.79,9.53,3,6,diplome,2023-2024
ETU-C2AF9126,Aloui,Sarra,F,UCAR-ISSATM,Institut Supérieur des Sciences Appliquées et de la Technologie de Mateur,Master,L3,2021,Ben Arous,Non,8.16,7.42,11,3,actif,2023-2024
ETU-E186ED1E,Chaari,Khaled,M,UCAR-ISSATM,Institut Supérieur des Sciences Appliquées et de la Technologie de Mateur,Doctorat,L1,2022,Ariana,Oui,8.43,7.15,11,14,actif,2023-2024
ETU-9F836F5C,Chaari,Mehdi,M,UCAR-ISSATM,Institut Supérieur des Sciences Appliquées et de la Technologie de Mateur,Cycle Ingénieur,L2,2024,Bizerte,Non,16.26,16.78,8,0,actif,2023-2024
ETU-FA03A662,Sfaxi,Ines,F,UCAR-ISSATM,Institut Supérieur des Sciences Appliquées et de la Technologie de Mateur,Doctorat,M2,2024,Zaghouan,Non,4.94,4.74,21,9,abandonne,2023-2024
ETU-EFBB9462,Sfaxi,Salma,F,UCAR-ISSATM,Institut Supérieur des Sciences Appliquées et de la Technologie de Mateur,Licence,L2,2021,Zaghouan,Oui,10.56,10.62,4,6,actif,2023-2024
ETU-C5617216,Oueslati,Sirine,F,UCAR-ISSATM,Institut Supérieur des Sciences Appliquées et de la Technologie de Mateur,Doctorat,L2,2023,Ariana,Non,12.17,11.74,7,6,actif,2023-2024
ETU-6FF787FD,Ayari,Ahmed,M,UCAR-ISSATM,Institut Supérieur des Sciences Appliquées et de la Technologie de Mateur,Doctorat,L1,2020,Nabeul,Non,12.95,11.93,11,11,actif,2023-2024
ETU-269A9C0D,Hamdi,Amira,F,UCAR-ISSATM,Institut Supérieur des Sciences Appliquées et de la Technologie de Mateur,Doctorat,L1,2024,Nabeul,Non,14.46,16.36,10,5,actif,2023-2024
ETU-D0A83832,Jebali,Adam,M,UCAR-ISSATM,Institut Supérieur des Sciences Appliquées et de la Technologie de Mateur,Cycle Ingénieur,L2,2023,Zaghouan,Oui,9.73,10.14,3,6,actif,2023-2024
ETU-66AC8FD7,Khemiri,Bilel,M,UCAR-ISSATM,Institut Supérieur des Sciences Appliquées et de la Technologie de Mateur,Doctorat,M1,2024,Bizerte,Non,10.86,12.6,10,8,actif,2023-2024
ETU-C4BDC17C,Ayari,Rania,F,UCAR-ISSATM,Institut Supérieur des Sciences Appliquées et de la Technologie de Mateur,Doctorat,M2,2023,Nabeul,Non,9.76,9.9,2,1,actif,2023-2024
ETU-95C90723,Aloui,Bilel,M,UCAR-ISSATM,Institut Supérieur des Sciences Appliquées et de la Technologie de Mateur,Licence,L2,2024,Ariana,Non,7.82,8.32,12,15,actif,2023-2024
ETU-97973937,Khlifi,Lina,F,UCAR-ISSATM,Institut Supérieur des Sciences Appliquées et de la Technologie de Mateur,Doctorat,L1,2020,Manouba,Oui,16.87,16.88,7,8,actif,2023-2024
ETU-C31B0A25,Hamdi,Sarra,F,UCAR-ISSATM,Institut Supérieur des Sciences Appliquées et de la Technologie de Mateur,Master,L1,2024,Bizerte,Non,10.19,11.22,12,15,actif,2023-2024
ETU-E07B1FE1,Hamdi,Khaled,M,UCAR-ISSATM,Institut Supérieur des Sciences Appliquées et de la Technologie de Mateur,Licence,M2,2023,Ben Arous,Oui,15.9,17.87,10,9,actif,2023-2024
ETU-E1B29939,Sfaxi,Ahmed,M,UCAR-ISSATM,Institut Supérieur des Sciences Appliquées et de la Technologie de Mateur,Licence,L1,2022,Ariana,Non,7.12,7.6,9,1,actif,2023-2024
ETU-CA85C709,Belhaj,Hamza,M,UCAR-ISSATM,Institut Supérieur des Sciences Appliquées et de la Technologie de Mateur,Doctorat,M2,2024,Monastir,Non,16.32,17.44,8,5,actif,2023-2024
ETU-A677DB59,Hamdi,Mehdi,M,UCAR-ISSATM,Institut Supérieur des Sciences Appliquées et de la Technologie de Mateur,Master,M2,2021,Sfax,Oui,8.45,9.66,7,4,actif,2023-2024
ETU-F8649061,Gafsi,Hamza,M,UCAR-IPEIN,Institut Préparatoire aux Etudes d'Ingénieur Nabeul,Cycle Ingénieur,L2,2024,Bizerte,Oui,12.97,13.71,11,8,actif,2023-2024
ETU-9CBD28E6,Khlifi,Mariem,F,UCAR-IPEIN,Institut Préparatoire aux Etudes d'Ingénieur Nabeul,Licence,L3,2024,Manouba,Non,9.86,8.93,11,6,actif,2023-2024
ETU-247D1304,Baccouche,Khaled,M,UCAR-IPEIN,Institut Préparatoire aux Etudes d'Ingénieur Nabeul,Licence,M1,2023,Ben Arous,Oui,13.7,14.12,4,6,actif,2023-2024
ETU-A06CD548,Mansouri,Hajer,F,UCAR-IPEIN,Institut Préparatoire aux Etudes d'Ingénieur Nabeul,Doctorat,L3,2021,Zaghouan,Non,15.46,15.06,9,4,actif,2023-2024
ETU-56788689,Chaari,Sirine,F,UCAR-IPEIN,Institut Préparatoire aux Etudes d'Ingénieur Nabeul,Master,M2,2020,Nabeul,Oui,2.52,1.65,33,18,abandonne,2023-2024
ETU-C8D39877,Jebali,Adam,M,UCAR-IPEIN,Institut Préparatoire aux Etudes d'Ingénieur Nabeul,Licence,L2,2024,Monastir,Non,14.02,15.75,2,2,actif,2023-2024
ETU-2514E9B5,Trabelsi,Nizar,M,UCAR-IPEIN,Institut Préparatoire aux Etudes d'Ingénieur Nabeul,Doctorat,L1,2021,Nabeul,Non,8.61,10.53,7,2,actif,2023-2024
ETU-212C4229,Sfaxi,Nizar,M,UCAR-IPEIN,Institut Préparatoire aux Etudes d'Ingénieur Nabeul,Cycle Ingénieur,L2,2021,Tunis,Non,7.2,8.57,6,5,actif,2023-2024
ETU-2BC0625D,Chaari,Mohamed,M,UCAR-IPEIN,Institut Préparatoire aux Etudes d'Ingénieur Nabeul,Licence,L3,2023,Bizerte,Non,10.38,9.97,12,13,diplome,2023-2024
ETU-458A9F74,Mansouri,Tarek,M,UCAR-IPEIN,Institut Préparatoire aux Etudes d'Ingénieur Nabeul,Cycle Ingénieur,L3,2023,Sousse,Non,15.93,17.47,10,6,actif,2023-2024
ETU-A48E09BC,Sfaxi,Rami,M,UCAR-IPEIN,Institut Préparatoire aux Etudes d'Ingénieur Nabeul,Master,M2,2023,Nabeul,Non,8.11,9.07,8,6,actif,2023-2024
ETU-E3778AB2,Oueslati,Hedi,M,UCAR-IPEIN,Institut Préparatoire aux Etudes d'Ingénieur Nabeul,Cycle Ingénieur,M2,2021,Nabeul,Non,15.44,15.29,10,10,actif,2023-2024
ETU-5CF77901,Mansouri,Amira,F,UCAR-IPEIN,Institut Préparatoire aux Etudes d'Ingénieur Nabeul,Doctorat,L2,2024,Tunis,Oui,4.45,4.76,32,13,abandonne,2023-2024
ETU-B3EB9373,Dridi,Hajer,F,UCAR-IPEIN,Institut Préparatoire aux Etudes d'Ingénieur Nabeul,Cycle Ingénieur,L3,2023,Bizerte,Oui,14.4,16.36,1,0,actif,2023-2024
ETU-C96F27C2,Zouaghi,Yassine,M,UCAR-IPEIN,Institut Préparatoire aux Etudes d'Ingénieur Nabeul,Master,M1,2024,Sfax,Non,9.75,9.86,1,1,actif,2023-2024
ETU-C11E938B,Baccouche,Nizar,M,UCAR-IPEIN,Institut Préparatoire aux Etudes d'Ingénieur Nabeul,Licence,L2,2023,Zaghouan,Oui,12.15,13.23,9,0,actif,2023-2024
ETU-2CBC42C6,Ayari,Sami,M,UCAR-IPEIN,Institut Préparatoire aux Etudes d'Ingénieur Nabeul,Cycle Ingénieur,L2,2021,Ben Arous,Non,14.58,13.85,0,0,actif,2023-2024
ETU-DBAE42C0,Mansouri,Sirine,F,UCAR-IPEIN,Institut Préparatoire aux Etudes d'Ingénieur Nabeul,Doctorat,L3,2023,Bizerte,Non,6.22,7.83,12,8,actif,2023-2024
ETU-386B0A78,Khemiri,Hamza,M,UCAR-IPEIN,Institut Préparatoire aux Etudes d'Ingénieur Nabeul,Licence,M2,2022,Zaghouan,Oui,13.8,14.89,7,9,actif,2023-2024
ETU-0F0D8C10,Hamdi,Nour,F,UCAR-IPEIN,Institut Préparatoire aux Etudes d'Ingénieur Nabeul,Doctorat,M1,2023,Monastir,Non,16.8,17.53,12,10,actif,2023-2024
ETU-1693CD65,Mansouri,Mohamed,M,UCAR-IPEIN,Institut Préparatoire aux Etudes d'Ingénieur Nabeul,Licence,L3,2022,Ariana,Non,13.8,12.52,2,1,diplome,2023-2024
ETU-B6DC1822,Ayari,Sirine,F,UCAR-IPEIN,Institut Préparatoire aux Etudes d'Ingénieur Nabeul,Cycle Ingénieur,M1,2023,Bizerte,Non,14.09,13.05,2,2,actif,2023-2024
ETU-389DAE17,Mansouri,Tarek,M,UCAR-IPEIN,Institut Préparatoire aux Etudes d'Ingénieur Nabeul,Doctorat,M2,2020,Sousse,Non,14.49,15.81,11,3,actif,2023-2024
ETU-D5156924,Gafsi,Hamza,M,UCAR-IPEIN,Institut Préparatoire aux Etudes d'Ingénieur Nabeul,Cycle Ingénieur,L3,2020,Nabeul,Non,8.98,7.88,6,6,actif,2023-2024
ETU-0AA7E80E,Oueslati,Lina,F,UCAR-IPEIN,Institut Préparatoire aux Etudes d'Ingénieur Nabeul,Licence,L3,2022,Zaghouan,Non,13.45,14.1,6,4,actif,2023-2024
ETU-D3717DCF,Khemiri,Hedi,M,UCAR-IPEIN,Institut Préparatoire aux Etudes d'Ingénieur Nabeul,Cycle Ingénieur,L2,2020,Manouba,Non,12.01,13.21,6,5,actif,2023-2024
ETU-BB74235F,Khemiri,Anis,M,UCAR-IPEIN,Institut Préparatoire aux Etudes d'Ingénieur Nabeul,Master,L2,2024,Sousse,Non,11.59,13.21,11,7,actif,2023-2024
ETU-9174C838,Aloui,Mariem,F,UCAR-IPEIN,Institut Préparatoire aux Etudes d'Ingénieur Nabeul,Master,L1,2023,Manouba,Non,8.41,9.2,4,0,actif,2023-2024
ETU-D68EFBEB,Oueslati,Mehdi,M,UCAR-IPEST,Institut Préparatoire aux Etudes Scientifiques et Techniques de la Marsa,Licence,M1,2023,Sousse,Non,14.43,15.67,1,1,actif,2023-2024
ETU-2CBB6FC4,Dridi,Salma,F,UCAR-IPEST,Institut Préparatoire aux Etudes Scientifiques et Techniques de la Marsa,Cycle Ingénieur,M2,2021,Monastir,Non,13.2,14.41,9,4,actif,2023-2024
ETU-D0A49E86,Baccouche,Ines,F,UCAR-IPEST,Institut Préparatoire aux Etudes Scientifiques et Techniques de la Marsa,Cycle Ingénieur,L1,2024,Sousse,Non,16.08,15.54,2,0,actif,2023-2024
ETU-58D828A7,Trabelsi,Mohamed,M,UCAR-IPEST,Institut Préparatoire aux Etudes Scientifiques et Techniques de la Marsa,Master,M2,2023,Bizerte,Non,8.42,8.48,3,6,actif,2023-2024
ETU-32189B88,Belhaj,Adam,M,UCAR-IPEST,Institut Préparatoire aux Etudes Scientifiques et Techniques de la Marsa,Licence,L2,2022,Tunis,Oui,10.95,10.66,4,3,actif,2023-2024
ETU-31A3D153,Sfaxi,Bilel,M,UCAR-IPEST,Institut Préparatoire aux Etudes Scientifiques et Techniques de la Marsa,Doctorat,L1,2021,Zaghouan,Non,7.59,8.05,0,2,actif,2023-2024
ETU-8B764EE6,Dridi,Bilel,M,UCAR-IPEST,Institut Préparatoire aux Etudes Scientifiques et Techniques de la Marsa,Licence,L3,2023,Sfax,Non,13.19,12.78,0,3,actif,2023-2024
ETU-C8252B7B,Dridi,Hamza,M,UCAR-IPEST,Institut Préparatoire aux Etudes Scientifiques et Techniques de la Marsa,Doctorat,L3,2022,Bizerte,Non,14.64,14.16,8,2,diplome,2023-2024
ETU-C7C82129,Baccouche,Hajer,F,UCAR-IPEST,Institut Préparatoire aux Etudes Scientifiques et Techniques de la Marsa,Doctorat,L1,2024,Ben Arous,Non,12.5,11.56,1,3,actif,2023-2024
ETU-105E1155,Oueslati,Rami,M,UCAR-IPEST,Institut Préparatoire aux Etudes Scientifiques et Techniques de la Marsa,Doctorat,L3,2022,Tunis,Non,10.42,9.79,3,0,diplome,2023-2024
